Hora,No,Vibracion,Lugar
15:49:07,4897,4.542,Stadis
15:49:07,4898,5.49,Stadis
15:49:07,4899,6.532,Stadis
15:49:07,4900,4.938,Stadis
15:49:07,4901,7.529,Stadis
15:49:07,4902,6.84,Stadis
15:49:07,4903,6.53,Stadis
15:49:07,4904,7.905,Stadis
15:49:07,4905,6.436,Stadis
15:49:07,4906,9.277,Stadis
15:49:08,4907,8.373,Stadis
15:49:08,4908,8.641,Stadis
15:49:08,4909,17.14,Stadis
15:49:08,4910,6.828,Stadis
15:49:08,4911,7.22,Stadis
15:49:08,4912,6.42,Stadis
15:49:08,4913,9.042,Stadis
15:49:08,4914,5.182,Stadis
15:49:08,4915,7.726,Stadis
15:49:08,4916,9.084,Stadis
15:49:08,4917,7.762,Stadis
15:49:08,4918,6.771,Stadis
15:49:08,4919,7.625,Stadis
15:49:08,4920,5.775,Stadis
15:49:08,4921,6.91,Stadis
15:49:08,4922,7.674,Stadis
15:49:08,4923,9.538,Stadis
15:49:08,4924,6.142,Stadis
15:49:08,4925,8.451,Stadis
15:49:08,4926,8.634,Stadis
15:49:08,4927,7.831,Stadis
15:49:08,4928,8.766,Stadis
15:49:08,4929,7.061,Stadis
15:49:09,4930,5.869,Stadis
15:49:09,4931,5.838,Stadis
15:49:09,4932,8.071,Stadis
15:49:09,4933,6.296,Stadis
15:49:09,4934,6.677,Stadis
15:49:09,4935,8.922,Stadis
15:49:10,4936,6.097,Stadis
15:49:10,4937,4.542,Stadis
15:49:10,4938,8.71,Stadis
15:49:10,4939,4.4,Stadis
15:49:10,4940,10.89,Stadis
15:49:10,4941,6.097,Stadis
15:49:10,4942,7.353,Stadis
15:49:10,4943,7.264,Stadis
15:49:10,4944,8.243,Stadis
15:49:10,4945,7.711,Stadis
15:49:10,4946,9.148,Stadis
15:49:10,4947,3.665,Stadis
15:49:10,4948,5.477,Stadis
15:49:10,4949,6.565,Stadis
15:49:10,4950,7.113,Stadis
15:49:10,4951,6.474,Stadis
15:49:10,4952,6.455,Stadis
15:49:11,4953,5.959,Stadis
15:49:11,4954,6.992,Stadis
15:49:11,4955,8.66,Stadis
15:49:11,4956,6.513,Stadis
15:49:11,4957,6.727,Stadis
15:49:11,4958,10.83,Stadis
15:49:11,4959,7.556,Stadis
15:49:11,4960,6.592,Stadis
15:49:11,4961,7.023,Stadis
15:49:11,4962,6.067,Stadis
15:49:11,4963,6.563,Stadis
15:49:12,4964,6.807,Stadis
15:49:12,4965,7.607,Stadis
15:49:12,4966,6.673,Stadis
15:49:12,4967,6.463,Stadis
15:49:12,4968,7.322,Stadis
15:49:12,4969,6.204,Stadis
15:49:12,4970,6.221,Stadis
15:49:12,4971,7.365,Stadis
15:49:12,4972,6.547,Stadis
15:49:12,4973,5.786,Stadis
15:49:13,4974,5.711,Stadis
15:49:13,4975,9.704,Stadis
15:49:13,4976,6.601,Stadis
15:49:13,4977,5.802,Stadis
15:49:13,4978,5,Stadis
15:49:13,4979,6.872,Stadis
15:49:13,4980,6.481,Stadis
15:49:13,4981,4.412,Stadis
15:49:13,4982,9.979,Stadis
15:49:13,4983,4.986,Stadis
15:49:13,4984,7.374,Stadis
15:49:13,4985,6.587,Stadis
15:49:14,4986,7.866,Stadis
15:49:14,4987,6.116,Stadis
15:49:14,4988,8.997,Stadis
15:49:14,4989,4.695,Stadis
15:49:14,4990,7.534,Stadis
15:49:14,4991,6.324,Stadis
15:49:14,4992,6.662,Stadis
15:49:14,4993,6.852,Stadis
15:49:14,4994,4.377,Stadis
15:49:14,4995,6.217,Stadis
15:49:14,4996,8.019,Stadis
15:49:14,4997,7.223,Stadis
15:49:14,4998,8.128,Stadis
15:49:14,4999,8.382,Stadis
15:49:14,5000,9.648,Stadis
15:49:14,5001,3.121,Stadis
15:49:14,5002,5.197,Stadis
15:49:14,5003,4.678,Stadis
15:49:14,5004,8.684,Stadis
15:49:14,5005,7.084,Stadis
15:49:15,5006,7.867,Stadis
15:49:15,5007,6.882,Stadis
15:49:15,5008,8.93,Stadis
15:49:15,5009,7.128,Stadis
15:49:15,5010,9.984,Stadis
15:49:15,5011,6.264,Stadis
15:49:15,5012,7.613,Stadis
15:49:15,5013,6.817,Stadis
15:49:15,5014,8.263,Stadis
15:49:15,5015,6.509,Stadis
15:49:15,5016,7.669,Stadis
15:49:15,5017,6.2,Stadis
15:49:15,5018,8.852,Stadis
15:49:16,5019,5.174,Stadis
15:49:16,5020,13.74,Stadis
15:49:16,5021,7.054,Stadis
15:49:16,5022,12.94,Stadis
15:49:16,5023,8.954,Stadis
15:49:16,5024,8.03,Stadis
15:49:16,5025,7.56,Stadis
15:49:16,5026,9.862,Stadis
15:49:16,5027,7.168,Stadis
15:49:16,5028,5.012,Stadis
15:49:16,5029,10.42,Stadis
15:49:16,5030,9.283,Stadis
15:49:16,5031,15.37,Stadis
15:49:16,5032,7.338,Stadis
15:49:17,5033,16.35,Stadis
15:49:17,5034,9.52,Stadis
15:49:17,5035,9.229,Stadis
15:49:17,5036,6.659,Stadis
15:49:17,5037,8.236,Stadis
15:49:17,5038,5.945,Stadis
15:49:17,5039,4.163,Stadis
15:49:17,5040,7.39,Stadis
15:49:17,5041,8.163,Stadis
15:49:17,5042,6.934,Stadis
15:49:18,5043,7.486,Stadis
15:49:18,5044,7.088,Stadis
15:49:18,5045,6.852,Stadis
15:49:18,5046,8.909,Stadis
15:49:18,5047,9.874,Stadis
15:49:18,5048,8.988,Stadis
15:49:18,5049,7.156,Stadis
15:49:18,5050,3.346,Stadis
15:49:18,5051,8.575,Stadis
15:49:18,5052,7.309,Stadis
15:49:18,5053,7.297,Stadis
15:49:19,5054,9.755,Stadis
15:49:19,5055,11.12,Stadis
15:49:19,5056,6.155,Stadis
15:49:19,5057,7.965,Stadis
15:49:19,5058,6.303,Stadis
15:49:19,5059,5.781,Stadis
15:49:19,5060,7.314,Stadis
15:49:19,5061,6.468,Stadis
15:49:19,5062,6.555,Stadis
15:49:19,5063,6.698,Stadis
15:49:19,5064,7.035,Stadis
15:49:19,5065,7.095,Stadis
15:49:19,5066,6.857,Stadis
15:49:20,5067,7.202,Stadis
15:49:20,5068,7.25,Stadis
15:49:20,5069,6.573,Stadis
15:49:20,5070,7.133,Stadis
15:49:20,5071,7.235,Stadis
15:49:20,5072,7.267,Stadis
15:49:20,5073,6.917,Stadis
15:49:20,5074,7.509,Stadis
15:49:20,5075,7.418,Stadis
15:49:20,5076,5.541,Stadis
15:49:20,5077,7.611,Stadis
15:49:20,5078,6.967,Stadis
15:49:20,5079,7.202,Stadis
15:49:20,5080,7.176,Stadis
15:49:20,5081,7.089,Stadis
15:49:20,5082,7.114,Stadis
15:49:21,5083,7.156,Stadis
15:49:21,5084,7.157,Stadis
15:49:22,5085,7.129,Stadis
15:49:22,5086,7.551,Stadis
15:49:22,5087,7.295,Stadis
15:49:22,5088,7.171,Stadis
15:49:22,5089,7.069,Stadis
15:49:22,5090,7.203,Stadis
15:49:22,5091,7.983,Stadis
15:49:22,5092,7.172,Stadis
15:49:22,5093,6.297,Stadis
15:49:22,5094,7.451,Stadis
15:49:22,5095,7.328,Stadis
15:49:22,5096,7.206,Stadis
15:49:22,5097,7.197,Stadis
15:49:22,5098,7.068,Stadis
15:49:22,5099,7.379,Stadis
15:49:22,5100,6.648,Stadis
15:49:22,5101,7.3,Stadis
15:49:23,5102,7.593,Stadis
15:49:23,5103,8.886,Stadis
15:49:23,5104,7.174,Stadis
15:49:23,5105,7.238,Stadis
15:49:23,5106,6.73,Stadis
15:49:23,5107,6.841,Stadis
15:49:23,5108,7.129,Stadis
15:49:23,5109,7.105,Stadis
15:49:23,5110,7.201,Stadis
15:49:23,5111,7.134,Stadis
15:49:23,5112,7.183,Stadis
15:49:23,5113,7.095,Stadis
15:49:23,5114,7.197,Stadis
15:49:23,5115,7.248,Stadis
15:49:23,5116,7.201,Stadis
15:49:24,5117,7.143,Stadis
15:49:24,5118,7.187,Stadis
15:49:24,5119,7.205,Stadis
15:45:03,5120,7.099,Stadis
15:45:07,5121,7.302,Stadis
15:45:07,5122,6.874,Stadis
15:45:07,5123,7.901,Stadis
15:45:07,5124,7.261,Stadis
15:45:07,5125,6.967,Stadis
15:45:07,5126,8.11,Stadis
15:45:07,5127,13.89,Stadis
15:45:08,5128,6.762,Stadis
15:45:08,5129,6.868,Stadis
15:45:08,5130,7.17,Stadis
15:45:08,5131,6.815,Stadis
15:45:08,5132,7.685,Stadis
15:45:08,5133,7.189,Stadis
15:45:08,5134,5.726,Stadis
15:45:08,5135,7.834,Stadis
15:45:08,5136,6.739,Stadis
15:45:08,5137,6.94,Stadis
15:45:08,5138,8.049,Stadis
15:45:08,5139,6.035,Stadis
15:45:08,5140,9.74,Stadis
15:45:08,5141,5.244,Stadis
15:45:08,5142,9.775,Stadis
15:45:09,5143,7.543,Stadis
15:45:09,5144,6.906,Stadis
15:45:09,5145,5.489,Stadis
15:45:09,5146,6.981,Stadis
15:45:09,5147,6.14,Stadis
15:45:09,5148,8.036,Stadis
15:45:09,5149,9.146,Stadis
15:45:09,5150,7.356,Stadis
15:45:09,5151,3.308,Stadis
15:45:09,5152,6.978,Stadis
15:45:09,5153,6.121,Stadis
15:45:09,5154,4.027,Stadis
15:45:09,5155,9.218,Stadis
15:45:10,5156,7.771,Stadis
15:45:10,5157,10.8,Stadis
15:45:10,5158,2.02,Stadis
15:45:10,5159,7.439,Stadis
15:45:10,5160,5.829,Stadis
15:45:10,5161,9.538,Stadis
15:45:10,5162,5.24,Stadis
15:45:10,5163,8.569,Stadis
15:45:10,5164,4.572,Stadis
15:45:10,5165,5.477,Stadis
15:45:10,5166,7.067,Stadis
15:45:10,5167,6.535,Stadis
15:45:10,5168,6.358,Stadis
15:45:10,5169,5.495,Stadis
15:45:10,5170,3.424,Stadis
15:45:10,5171,10.23,Stadis
15:45:11,5172,14.74,Stadis
15:45:11,5173,2.443,Stadis
15:45:11,5174,3.836,Stadis
15:45:11,5175,6.836,Stadis
15:45:11,5176,7.946,Stadis
15:45:11,5177,4.663,Stadis
15:45:11,5178,7.319,Stadis
15:45:11,5179,13.22,Stadis
15:45:11,5180,5.712,Stadis
15:45:11,5181,6.802,Stadis
15:45:11,5182,4.497,Stadis
15:45:11,5183,9.875,Stadis
15:45:12,5184,5.981,Stadis
15:45:12,5185,4.048,Stadis
15:45:12,5186,9.202,Stadis
15:45:12,5187,9.894,Stadis
15:45:12,5188,8.454,Stadis
15:45:12,5189,6.708,Stadis
15:45:12,5190,6.298,Stadis
15:45:12,5191,3.091,Stadis
15:45:12,5192,5.221,Stadis
15:45:12,5193,7.283,Stadis
15:45:12,5194,5.956,Stadis
15:45:12,5195,7.579,Stadis
15:45:13,5196,7.301,Stadis
15:45:13,5197,6.956,Stadis
15:45:13,5198,6.367,Stadis
15:45:13,5199,12.63,Stadis
15:45:13,5200,7.735,Stadis
15:45:13,5201,9.908,Stadis
15:45:13,5202,6.03,Stadis
15:45:13,5203,9.979,Stadis
15:45:13,5204,6.163,Stadis
15:45:13,5205,3.535,Stadis
15:45:13,5206,8.897,Stadis
15:45:13,5207,10.82,Stadis
15:45:13,5208,7.932,Stadis
15:45:13,5209,6.188,Stadis
15:45:13,5210,5.939,Stadis
15:45:13,5211,9.397,Stadis
15:45:13,5212,7.673,Stadis
15:45:13,5213,6.075,Stadis
15:45:13,5214,8.887,Stadis
15:45:14,5215,5.268,Stadis
15:45:14,5216,16.49,Stadis
15:45:14,5217,8.872,Stadis
15:45:14,5218,17.95,Stadis
15:45:14,5219,4.499,Stadis
15:45:14,5220,9.53,Stadis
15:45:14,5221,12.13,Stadis
15:45:14,5222,6.477,Stadis
15:45:14,5223,7.327,Stadis
15:45:14,5224,7.223,Stadis
15:45:15,5225,4.596,Stadis
15:45:15,5226,9.013,Stadis
15:45:15,5227,6.612,Stadis
15:45:15,5228,4.654,Stadis
15:45:15,5229,9.316,Stadis
15:45:15,5230,5.62,Stadis
15:45:15,5231,7.867,Stadis
15:45:15,5232,9.209,Stadis
15:45:15,5233,8.506,Stadis
15:45:15,5234,6.809,Stadis
15:45:15,5235,6.687,Stadis
15:45:15,5236,7.874,Stadis
15:45:15,5237,7.738,Stadis
15:45:15,5238,7.335,Stadis
15:45:15,5239,6.295,Stadis
15:45:15,5240,7.118,Stadis
15:45:16,5241,7.331,Stadis
15:45:16,5242,7.154,Stadis
15:45:16,5243,7.121,Stadis
15:45:16,5244,7.558,Stadis
15:45:16,5245,6.802,Stadis
15:45:16,5246,7.387,Stadis
15:45:16,5247,7.316,Stadis
15:45:16,5248,7.562,Stadis
15:45:16,5249,7.395,Stadis
15:45:16,5250,6.66,Stadis
15:45:17,5251,5.402,Stadis
15:45:17,5252,8.1,Stadis
15:45:17,5253,11.69,Stadis
15:45:17,5254,7.643,Stadis
15:45:17,5255,7.171,Stadis
15:45:17,5256,7.289,Stadis
15:45:17,5257,7.058,Stadis
15:45:18,5258,6.866,Stadis
15:45:18,5259,8.024,Stadis
15:45:18,5260,7.458,Stadis
15:45:18,5261,6.666,Stadis
15:45:18,5262,6.507,Stadis
15:45:18,5263,7.647,Stadis
15:45:18,5264,7.767,Stadis
15:45:18,5265,6.081,Stadis
15:45:18,5266,7.887,Stadis
15:45:18,5267,8.964,Stadis
15:45:18,5268,6.916,Stadis
15:45:18,5269,8.926,Stadis
15:45:18,5270,7.376,Stadis
15:45:18,5271,7.566,Stadis
15:45:18,5272,7.138,Stadis
15:45:18,5273,6.765,Stadis
15:45:18,5274,6.906,Stadis
15:45:18,5275,7.391,Stadis
15:45:18,5276,7.285,Stadis
15:45:18,5277,7.59,Stadis
15:45:18,5278,7.41,Stadis
15:45:18,5279,8,Stadis
15:45:18,5280,8.784,Stadis
15:45:18,5281,5.652,Stadis
15:45:18,5282,5.437,Stadis
15:45:19,5283,4.462,Stadis
15:45:19,5284,6.132,Stadis
15:45:19,5285,5.581,Stadis
15:45:19,5286,8.107,Stadis
15:45:19,5287,7.351,Stadis
15:45:19,5288,7.619,Stadis
15:45:19,5289,11.32,Stadis
15:45:19,5290,7.33,Stadis
15:45:19,5291,8.218,Stadis
15:45:19,5292,1.503,Stadis
15:45:19,5293,8.386,Stadis
15:45:19,5294,7.108,Stadis
15:45:19,5295,7.549,Stadis
15:45:19,5296,2.482,Stadis
15:45:20,5297,9.226,Stadis
15:45:20,5298,10.05,Stadis
15:45:20,5299,9.515,Stadis
15:45:20,5300,7.776,Stadis
15:45:20,5301,12.33,Stadis
15:45:20,5302,6.903,Stadis
15:45:20,5303,9.434,Stadis
15:45:20,5304,6.824,Stadis
15:45:20,5305,8.589,Stadis
15:45:20,5306,7.243,Stadis
15:45:20,5307,7.119,Stadis
15:45:20,5308,6.688,Stadis
15:45:20,5309,6.439,Stadis
15:45:20,5310,9.484,Stadis
15:45:21,5311,6.693,Stadis
15:45:21,5312,7.203,Stadis
15:45:21,5313,6.854,Stadis
15:45:21,5314,7.569,Stadis
15:45:21,5315,7.142,Stadis
15:45:21,5316,6.728,Stadis
15:45:21,5317,6.426,Stadis
15:45:21,5318,6.955,Stadis
15:45:21,5319,6.834,Stadis
15:45:21,5320,8.864,Stadis
15:45:21,5321,4.802,Stadis
15:45:21,5322,6.522,Stadis
15:45:22,5323,7.081,Stadis
15:45:22,5324,6.817,Stadis
15:45:22,5325,7.131,Stadis
15:45:22,5326,5.582,Stadis
15:45:22,5327,8.244,Stadis
15:45:22,5328,9.032,Stadis
15:45:22,5329,7.404,Stadis
15:45:22,5330,7.842,Stadis
15:45:22,5331,7.145,Stadis
15:45:22,5332,6.967,Stadis
15:45:22,5333,7.262,Stadis
15:45:22,5334,7.597,Stadis
15:45:22,5335,7.239,Stadis
15:45:22,5336,7.124,Stadis
15:45:23,5337,7.164,Stadis
15:45:23,5338,7.119,Stadis
15:45:23,5339,7.05,Stadis
15:45:23,5340,7.122,Stadis
15:45:23,5341,8.69,Stadis
15:45:23,5342,9.133,Stadis
15:45:23,5343,7.489,Stadis
15:45:23,5344,7.516,Stadis
15:45:23,5345,7.727,Stadis
15:45:23,5346,7.42,Stadis
15:45:23,5347,7.148,Stadis
15:45:24,5348,7.241,Stadis
15:45:24,5349,7.217,Stadis
15:45:24,5350,7.069,Stadis
15:45:24,5351,6.966,Stadis
15:45:24,5352,7.231,Stadis
15:45:24,5353,6.921,Stadis
15:45:24,5354,6.928,Stadis
15:45:24,5355,7.189,Stadis
15:45:24,5356,7.785,Stadis
15:45:24,5357,8.631,Stadis
15:45:25,5358,7.358,Stadis
15:45:25,5359,7.444,Stadis
15:45:25,5360,7.422,Stadis
15:45:25,5361,7.865,Stadis
15:45:25,5362,7.568,Stadis
15:45:25,5363,7.083,Stadis
15:45:25,5364,7.782,Stadis
15:45:25,5365,7.458,Stadis
15:45:25,5366,6.704,Stadis
15:45:25,5367,7.468,Stadis
15:45:25,5368,6.143,Stadis
15:45:25,5369,6.338,Stadis
15:45:25,5370,7.09,Stadis
15:45:26,5371,7.42,Stadis
15:45:26,5372,7.051,Stadis
15:45:26,5373,7.16,Stadis
15:45:26,5374,6.919,Stadis
15:45:26,5375,10.07,Stadis
15:45:26,5376,7.195,Stadis
15:45:26,5377,7.215,Stadis
15:45:26,5378,6.331,Stadis
15:45:26,5379,7.974,Stadis
15:45:26,5380,7.061,Stadis
15:45:26,5381,8.375,Stadis
15:45:26,5382,8.465,Stadis
15:45:26,5383,6.89,Stadis
15:45:26,5384,7.136,Stadis
15:45:26,5385,6.645,Stadis
15:45:26,5386,6.489,Stadis
15:45:26,5387,6.797,Stadis
15:45:26,5388,7.765,Stadis
15:45:27,5389,7.191,Stadis
15:45:27,5390,7.918,Stadis
15:45:27,5391,6.913,Stadis
15:45:27,5392,5.769,Stadis
15:45:27,5393,5.876,Stadis
15:45:27,5394,7.154,Stadis
15:45:27,5395,8.426,Stadis
15:45:27,5396,7.528,Stadis
15:45:27,5397,6.787,Stadis
15:45:27,5398,8.545,Stadis
15:45:27,5399,7.651,Stadis
15:45:27,5400,7.326,Stadis
15:45:27,5401,7.258,Stadis
15:45:28,5402,7.646,Stadis
15:45:28,5403,6.64,Stadis
15:45:28,5404,5.035,Stadis
15:45:28,5405,6.564,Stadis
15:45:28,5406,7.395,Stadis
15:45:28,5407,7.792,Stadis
15:45:28,5408,7.385,Stadis
15:45:28,5409,8.094,Stadis
15:45:28,5410,7.629,Stadis
15:45:28,5411,7.204,Stadis
15:45:28,5412,6.436,Stadis
15:45:28,5413,6.819,Stadis
15:45:28,5414,7.539,Stadis
15:45:28,5415,7.125,Stadis
15:45:29,5416,7.438,Stadis
15:45:29,5417,5.346,Stadis
15:45:29,5418,6.263,Stadis
15:45:29,5419,5.165,Stadis
15:45:29,5420,7.551,Stadis
15:45:29,5421,5.505,Stadis
15:45:29,5422,7.747,Stadis
15:45:29,5423,6.944,Stadis
15:45:29,5424,4.493,Stadis
15:45:29,5425,6.533,Stadis
15:45:29,5426,7.201,Stadis
15:45:29,5427,7.571,Stadis
15:45:30,5428,7.409,Stadis
15:45:30,5429,16.82,Stadis
15:45:30,5430,6.726,Stadis
15:45:30,5431,6.228,Stadis
15:45:30,5432,9.84,Stadis
15:45:30,5433,5.162,Stadis
15:45:30,5434,6.962,Stadis
15:45:30,5435,5.175,Stadis
15:45:30,5436,7.362,Stadis
15:45:30,5437,9.256,Stadis
15:45:30,5438,5.985,Stadis
15:45:30,5439,6.939,Stadis
15:45:30,5440,10.56,Stadis
15:45:30,5441,8.803,Stadis
15:45:31,5442,7.545,Stadis
15:45:31,5443,5.727,Stadis
15:45:31,5444,3.287,Stadis
15:45:31,5445,10.9,Stadis
15:45:31,5446,6.492,Stadis
15:45:31,5447,9.718,Stadis
15:45:31,5448,4.731,Stadis
15:45:31,5449,6.258,Stadis
15:45:31,5450,9.59,Stadis
15:45:31,5451,6.584,Stadis
15:45:32,5452,6.341,Stadis
15:45:32,5453,10.5,Stadis
15:45:32,5454,8.117,Stadis
15:45:32,5455,7.486,Stadis
15:45:33,5456,11.39,Stadis
15:45:33,5457,6.756,Stadis
15:45:33,5458,6.918,Stadis
15:45:33,5459,7.195,Stadis
15:45:33,5460,8.728,Stadis
15:45:33,5461,6.667,Stadis
15:45:33,5462,9.135,Stadis
15:45:33,5463,7.463,Stadis
15:45:33,5464,9.841,Stadis
15:45:33,5465,6.829,Stadis
15:45:33,5466,8.101,Stadis
15:45:33,5467,5.775,Stadis
15:45:33,5468,8.473,Stadis
15:45:33,5469,7.22,Stadis
15:45:34,5470,10.32,Stadis
15:45:34,5471,5.858,Stadis
15:45:34,5472,6.773,Stadis
15:45:34,5473,7.413,Stadis
15:45:34,5474,6.779,Stadis
15:45:34,5475,7.401,Stadis
15:45:34,5476,8.193,Stadis
15:45:34,5477,7.489,Stadis
15:45:34,5478,7.825,Stadis
15:45:34,5479,7.311,Stadis
15:45:34,5480,6.652,Stadis
15:45:34,5481,7.515,Stadis
15:45:35,5482,7.247,Stadis
15:45:35,5483,7.633,Stadis
15:45:35,5484,7.156,Stadis
15:45:35,5485,7.356,Stadis
15:45:35,5486,7.441,Stadis
15:45:35,5487,6.817,Stadis
15:45:35,5488,7.678,Stadis
15:45:35,5489,6.811,Stadis
15:45:35,5490,8.611,Stadis
15:45:35,5491,6.267,Stadis
15:45:35,5492,8.043,Stadis
15:45:35,5493,7.22,Stadis
15:45:35,5494,7.224,Stadis
15:45:35,5495,7.996,Stadis
15:45:35,5496,7.612,Stadis
15:45:35,5497,7.571,Stadis
15:45:35,5498,6.695,Stadis
15:45:35,5499,7.318,Stadis
15:45:35,5500,7.091,Stadis
15:45:35,5501,7.537,Stadis
15:45:35,5502,7.075,Stadis
15:45:35,5503,6.941,Stadis
15:45:35,5504,7.341,Stadis
15:45:35,5505,6.31,Stadis
15:45:35,5506,6.842,Stadis
15:45:36,5507,6.586,Stadis
15:45:36,5508,6.097,Stadis
15:45:36,5509,6.849,Stadis
15:45:36,5510,6.383,Stadis
15:45:36,5511,7.448,Stadis
15:45:36,5512,7.8,Stadis
15:45:36,5513,7.129,Stadis
15:45:36,5514,6.603,Stadis
15:45:36,5515,7.536,Stadis
15:45:36,5516,7.594,Stadis
15:45:36,5517,7.433,Stadis
15:45:36,5518,7.141,Stadis
15:45:36,5519,7.667,Stadis
15:45:37,5520,7.576,Stadis
15:45:37,5521,7.39,Stadis
15:45:37,5522,6.775,Stadis
15:45:37,5523,6.898,Stadis
15:45:37,5524,8.645,Stadis
15:45:37,5525,9.733,Stadis
15:45:37,5526,7.057,Stadis
15:45:37,5527,7.123,Stadis
15:45:37,5528,7.778,Stadis
15:45:37,5529,6.746,Stadis
15:45:37,5530,7.52,Stadis
15:45:37,5531,6.817,Stadis
15:45:37,5532,5.327,Stadis
15:45:38,5533,6.896,Stadis
15:45:38,5534,7.655,Stadis
15:45:38,5535,6.986,Stadis
15:45:38,5536,7.566,Stadis
15:45:38,5537,7.385,Stadis
15:45:38,5538,7.204,Stadis
15:45:38,5539,7.179,Stadis
15:45:38,5540,7.175,Stadis
15:45:38,5541,6.991,Stadis
15:45:38,5542,6.848,Stadis
15:45:38,5543,7.25,Stadis
15:45:38,5544,6.892,Stadis
15:45:38,5545,6.948,Stadis
15:45:38,5546,7.42,Stadis
15:45:39,5547,7.074,Stadis
15:45:39,5548,7.064,Stadis
15:45:39,5549,6.946,Stadis
15:45:39,5550,7.007,Stadis
15:45:39,5551,7.194,Stadis
15:45:39,5552,7.398,Stadis
15:45:39,5553,7.127,Stadis
15:45:39,5554,7.558,Stadis
15:45:39,5555,7.142,Stadis
15:45:39,5556,7.16,Stadis
15:45:39,5557,7.095,Stadis
15:45:39,5558,7.397,Stadis
15:45:39,5559,4.55,Stadis
15:45:40,5560,7.46,Stadis
15:45:40,5561,6.048,Stadis
15:45:40,5562,7.173,Stadis
15:45:40,5563,7.231,Stadis
15:45:40,5564,7.721,Stadis
15:45:40,5565,7.562,Stadis
15:45:40,5566,8.465,Stadis
15:45:40,5567,7.745,Stadis
15:45:40,5568,7.626,Stadis
15:45:40,5569,7.279,Stadis
15:45:40,5570,7.352,Stadis
15:45:40,5571,7.289,Stadis
15:45:40,5572,6.717,Stadis
15:45:41,5573,7.036,Stadis
15:45:41,5574,7.15,Stadis
15:45:41,5575,7.125,Stadis
15:45:41,5576,7.244,Stadis
15:45:42,5577,7.218,Stadis
15:45:42,5578,6.895,Stadis
15:45:42,5579,7.035,Stadis
15:45:42,5580,7.538,Stadis
15:45:42,5581,7.687,Stadis
15:45:42,5582,7.271,Stadis
15:45:42,5583,6.849,Stadis
15:45:42,5584,7.249,Stadis
15:45:42,5585,7.095,Stadis
15:45:42,5586,7.735,Stadis
15:45:42,5587,7.769,Stadis
15:45:42,5588,7.426,Stadis
15:45:42,5589,6.202,Stadis
15:45:43,5590,6.734,Stadis
15:45:43,5591,6.963,Stadis
15:45:43,5592,7.388,Stadis
15:45:43,5593,7.208,Stadis
15:45:43,5594,6.937,Stadis
15:45:43,5595,7.495,Stadis
15:45:43,5596,7.454,Stadis
15:45:43,5597,7.344,Stadis
15:45:43,5598,6.246,Stadis
15:45:43,5599,7.305,Stadis
15:45:43,5600,8.256,Stadis
15:45:43,5601,8.638,Stadis
15:45:43,5602,11.1,Stadis
15:45:43,5603,8.672,Stadis
15:45:43,5604,7.69,Stadis
15:45:44,5605,7.183,Stadis
15:45:44,5606,7.854,Stadis
15:45:44,5607,7.317,Stadis
15:45:44,5608,5.422,Stadis
15:45:44,5609,10.66,Stadis
15:45:44,5610,5.706,Stadis
15:45:44,5611,6.575,Stadis
15:45:44,5612,7.018,Stadis
15:45:44,5613,7.25,Stadis
15:45:44,5614,6.768,Stadis
15:45:44,5615,7.568,Stadis
15:45:44,5616,6.972,Stadis
15:45:44,5617,7.701,Stadis
15:45:44,5618,7.045,Stadis
15:45:44,5619,6.603,Stadis
15:45:44,5620,6.756,Stadis
15:45:44,5621,7.875,Stadis
15:45:44,5622,7.7,Stadis
15:45:45,5623,7.827,Stadis
15:45:45,5624,6.728,Stadis
15:45:45,5625,7.746,Stadis
15:45:45,5626,7.591,Stadis
15:45:45,5627,7.167,Stadis
15:45:45,5628,7.455,Stadis
15:45:45,5629,6.739,Stadis
15:45:45,5630,7.946,Stadis
15:45:45,5631,8.62,Stadis
15:45:46,5632,7.679,Stadis
15:45:46,5633,7.047,Stadis
15:45:46,5634,7.165,Stadis
15:45:46,5635,7.112,Stadis
15:45:46,5636,7.097,Stadis
15:45:46,5637,7.006,Stadis
15:45:46,5638,8.452,Stadis
15:45:46,5639,7.008,Stadis
15:45:46,5640,6.848,Stadis
15:45:46,5641,7.356,Stadis
15:45:46,5642,5.867,Stadis
15:45:46,5643,7.018,Stadis
15:45:46,5644,7.09,Stadis
15:45:46,5645,6.99,Stadis
15:45:46,5646,7.065,Stadis
15:45:46,5647,7.822,Stadis
15:45:47,5648,7.459,Stadis
15:45:47,5649,6.636,Stadis
15:45:47,5650,6.472,Stadis
15:45:47,5651,7.525,Stadis
15:45:47,5652,6.195,Stadis
15:45:47,5653,5.984,Stadis
15:45:47,5654,8.302,Stadis
15:45:47,5655,7.788,Stadis
15:45:47,5656,7.697,Stadis
15:45:47,5657,7.5,Stadis
15:45:47,5658,7.028,Stadis
15:45:48,5659,7.292,Stadis
15:45:48,5660,8.528,Stadis
15:45:48,5661,7.161,Stadis
15:45:48,5662,7.001,Stadis
15:45:48,5663,6.302,Stadis
15:45:48,5664,7.129,Stadis
15:45:48,5665,6.132,Stadis
15:45:48,5666,7.474,Stadis
15:45:48,5667,7.119,Stadis
15:45:48,5668,7.047,Stadis
15:45:48,5669,6.061,Stadis
15:45:48,5670,8.316,Stadis
15:45:48,5671,7.91,Stadis
15:45:48,5672,7.048,Stadis
15:45:48,5673,4.233,Stadis
